order_date_key,product_id,supplier_id,order_quantity,unit_cost,total_cost,lead_time_days,quality_score,year,quarter,month,month_name,country,city,specialty,tier,avg_quality_score,category,product_line,spec,weight_kg
371,4,6,50,372.69,18634.5,7,94.7,2024,1,1,January,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,128GB,0.17
367,4,3,50,337.65,16882.5,18,97.8,2024,1,1,January,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,128GB,0.17
469,4,2,50,345.12,17256,11,98.1,2024,2,4,April,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy S,128GB,0.17
165,4,6,50,382.79,19139.5,13,95.7,2023,2,6,June,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,128GB,0.17
96,4,4,50,333.05,16652.5,13,99.6,2023,2,4,April,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy S,128GB,0.17
158,4,1,50,391.51,19575.5,16,95.6,2023,2,6,June,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,128GB,0.17
558,4,7,50,372.25,18612.5,14,93,2024,3,7,July,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy S,128GB,0.17
681,4,7,50,367.59,18379.5,10,94.3,2024,4,11,November,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy S,128GB,0.17
553,4,3,50,379.25,18962.5,17,99.9,2024,3,7,July,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,128GB,0.17
253,4,6,50,324.01,16200.5,10,95.3,2023,3,9,September,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,128GB,0.17
611,4,5,50,341,17050,18,96.5,2024,3,9,September,China,Beijing,Display Panels,Tier 1,96.5,Smartphone,Galaxy S,128GB,0.17
343,4,4,50,332.72,16636,15,96.2,2023,4,12,December,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy S,128GB,0.17
723,4,1,50,348.16,17408,8,98.5,2024,4,12,December,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,128GB,0.17
85,4,6,50,379.26,18963,6,94.6,2023,1,3,March,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,128GB,0.17
606,4,3,50,363.31,18165.5,9,99.1,2024,3,8,August,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,128GB,0.17
105,4,3,50,365.61,18280.5,13,98.3,2023,2,4,April,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,128GB,0.17
197,4,7,50,326.18,16309,11,94.9,2023,3,7,July,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy S,128GB,0.17
62,4,6,50,364.22,18211,7,94,2023,1,3,March,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,128GB,0.17
657,4,6,50,382.18,19109,12,97.6,2024,4,10,October,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,128GB,0.17
457,4,4,50,329.43,16471.5,16,99.3,2024,2,4,April,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy S,128GB,0.17
162,4,4,50,349.15,17457.5,10,96.1,2023,2,6,June,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy S,128GB,0.17
62,4,3,50,355.15,17757.5,13,99,2023,1,3,March,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,128GB,0.17
104,4,7,50,355.41,17770.5,11,96.6,2023,2,4,April,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy S,128GB,0.17
577,4,2,50,349.75,17487.5,18,94.8,2024,3,7,July,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy S,128GB,0.17
57,4,3,50,371.99,18599.5,18,98.3,2023,1,2,February,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,128GB,0.17
361,4,2,50,330.46,16523,11,96,2023,4,12,December,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy S,128GB,0.17
550,4,1,50,331.03,16551.5,9,99.4,2024,3,7,July,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,128GB,0.17
287,4,1,50,363.74,18187,17,96,2023,4,10,October,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,128GB,0.17
164,4,7,50,341.07,17053.5,7,93.6,2023,2,6,June,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy S,128GB,0.17
64,4,4,50,388.07,19403.5,10,98.7,2023,1,3,March,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy S,128GB,0.17
484,4,6,50,319.12,15956,13,94.5,2024,2,4,April,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,128GB,0.17
194,4,7,50,349.5,17475,7,96.7,2023,3,7,July,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy S,128GB,0.17
161,4,6,50,352.49,17624.5,12,94.3,2023,2,6,June,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,128GB,0.17
719,4,2,50,389.55,19477.5,7,96.7,2024,4,12,December,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy S,128GB,0.17
547,4,2,50,369.77,18488.5,11,98.3,2024,2,6,June,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy S,128GB,0.17
576,4,6,50,377.87,18893.5,13,97.2,2024,3,7,July,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,128GB,0.17
383,4,4,50,360.95,18047.5,10,97.7,2024,1,1,January,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy S,128GB,0.17
64,4,4,50,360.52,18026,7,97.4,2023,1,3,March,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy S,128GB,0.17
723,4,3,50,380.48,19024,9,97.8,2024,4,12,December,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,128GB,0.17
184,4,4,50,322.12,16106,17,99.8,2023,3,7,July,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy S,128GB,0.17
195,1,7,50,596.68,29834,10,95,2023,3,7,July,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy S,512GB,0.21
31,1,3,50,597.95,29897.5,10,98.4,2023,1,1,January,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,512GB,0.21
40,1,3,50,678.51,33925.5,12,98.4,2023,1,2,February,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,512GB,0.21
91,1,6,50,600.28,30014,11,97.3,2023,2,4,April,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
91,1,1,50,715.94,35797,15,99.5,2023,2,4,April,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
361,1,1,50,706.29,35314.5,10,98.6,2023,4,12,December,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
511,1,2,50,662.66,33133,11,97.9,2024,2,5,May,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy S,512GB,0.21
725,1,6,50,650.02,32501,9,97.3,2024,4,12,December,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
725,1,2,50,684.08,34204,15,95.7,2024,4,12,December,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy S,512GB,0.21
85,1,7,50,688.91,34445.5,11,94.4,2023,1,3,March,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy S,512GB,0.21
722,1,3,50,595.69,29784.5,9,99.4,2024,4,12,December,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,512GB,0.21
704,1,2,50,680.25,34012.5,18,98.8,2024,4,12,December,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy S,512GB,0.21
135,1,3,50,643.19,32159.5,17,99.7,2023,2,5,May,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,512GB,0.21
697,1,6,50,593.4,29670,10,97.5,2024,4,11,November,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
503,1,7,50,651.57,32578.5,6,96.3,2024,2,5,May,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy S,512GB,0.21
172,1,4,50,603.97,30198.5,11,98.4,2023,2,6,June,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy S,512GB,0.21
175,1,7,50,625.24,31262,7,96.1,2023,2,6,June,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy S,512GB,0.21
176,1,6,50,660.57,33028.5,10,95.9,2023,2,6,June,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
392,1,4,50,636.81,31840.5,16,99.3,2024,1,1,January,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy S,512GB,0.21
198,1,7,50,636.78,31839,5,95,2023,3,7,July,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy S,512GB,0.21
265,1,6,50,674.09,33704.5,8,97.7,2023,3,9,September,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
295,1,6,50,629.92,31496,13,94.5,2023,4,10,October,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
322,1,5,50,638.52,31926,11,95.8,2023,4,11,November,China,Beijing,Display Panels,Tier 1,96.5,Smartphone,Galaxy S,512GB,0.21
471,1,7,50,658.32,32916,5,96.7,2024,2,4,April,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy S,512GB,0.21
371,1,5,50,621.25,31062.5,15,94.3,2024,1,1,January,China,Beijing,Display Panels,Tier 1,96.5,Smartphone,Galaxy S,512GB,0.21
390,1,4,50,693.61,34680.5,17,98.7,2024,1,1,January,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy S,512GB,0.21
395,1,1,50,690.5,34525,10,97.8,2024,1,1,January,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
407,1,2,50,625.09,31254.5,10,95,2024,1,2,February,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy S,512GB,0.21
545,1,7,50,655.02,32751,7,95.4,2024,2,6,June,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy S,512GB,0.21
525,1,1,50,610.72,30536,9,97.2,2024,2,6,June,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
579,1,5,50,687.84,34392,15,95.3,2024,3,8,August,China,Beijing,Display Panels,Tier 1,96.5,Smartphone,Galaxy S,512GB,0.21
116,1,6,50,696.33,34816.5,9,93.9,2023,2,4,April,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
387,1,5,50,616.74,30837,13,95.5,2024,1,1,January,China,Beijing,Display Panels,Tier 1,96.5,Smartphone,Galaxy S,512GB,0.21
65,1,5,50,661.22,33061,8,97.4,2023,1,3,March,China,Beijing,Display Panels,Tier 1,96.5,Smartphone,Galaxy S,512GB,0.21
120,1,1,50,588.88,29444,15,97.9,2023,2,4,April,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
172,1,6,50,647.01,32350.5,9,97.7,2023,2,6,June,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
61,1,3,50,639.24,31962,15,97.6,2023,1,3,March,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,512GB,0.21
497,1,2,50,614.19,30709.5,15,96.4,2024,2,5,May,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy S,512GB,0.21
30,1,1,50,630.13,31506.5,14,98.9,2023,1,1,January,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
150,1,6,50,712.75,35637.5,7,94.1,2023,2,5,May,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
597,1,2,50,588.69,29434.5,16,98.2,2024,3,8,August,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy S,512GB,0.21
544,1,1,50,630.68,31534,9,96.2,2024,2,6,June,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
597,1,6,50,622.73,31136.5,7,96.6,2024,3,8,August,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
72,1,6,50,671.76,33588,12,94.9,2023,1,3,March,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
285,1,5,50,681.71,34085.5,17,93.6,2023,4,10,October,China,Beijing,Display Panels,Tier 1,96.5,Smartphone,Galaxy S,512GB,0.21
152,1,1,50,592.96,29648,7,98.2,2023,2,6,June,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
130,1,6,50,655.3,32765,9,96.7,2023,2,5,May,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
511,1,2,50,646.49,32324.5,15,95.1,2024,2,5,May,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy S,512GB,0.21
577,1,3,50,663.97,33198.5,18,97.3,2024,3,7,July,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,512GB,0.21
371,1,6,50,636.98,31849,14,94.5,2024,1,1,January,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
574,1,7,50,678.03,33901.5,12,96.5,2024,3,7,July,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy S,512GB,0.21
290,1,2,50,719.38,35969,11,98.1,2023,4,10,October,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy S,512GB,0.21
145,1,7,50,679.34,33967,13,95,2023,2,5,May,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy S,512GB,0.21
156,1,5,50,664.92,33246,15,94.3,2023,2,6,June,China,Beijing,Display Panels,Tier 1,96.5,Smartphone,Galaxy S,512GB,0.21
697,1,3,50,708.77,35438.5,17,96.4,2024,4,11,November,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,512GB,0.21
629,1,1,50,624.49,31224.5,16,97.1,2024,3,9,September,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
468,1,3,50,632.41,31620.5,10,97.7,2024,2,4,April,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,512GB,0.21
286,1,3,50,707.23,35361.5,7,99.2,2023,4,10,October,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,512GB,0.21
172,1,5,50,703.33,35166.5,13,95.2,2023,2,6,June,China,Beijing,Display Panels,Tier 1,96.5,Smartphone,Galaxy S,512GB,0.21
289,1,1,50,598.62,29931,17,96.2,2023,4,10,October,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
128,1,2,50,613.13,30656.5,8,96.5,2023,2,5,May,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy S,512GB,0.21
265,1,3,50,682.81,34140.5,18,96.9,2023,3,9,September,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,512GB,0.21
163,1,6,50,702.49,35124.5,10,96.5,2023,2,6,June,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
350,1,6,50,678.51,33925.5,8,96.7,2023,4,12,December,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
510,1,6,50,586.67,29333.5,12,97.3,2024,2,5,May,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
633,1,2,50,700.48,35024,9,95,2024,3,9,September,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy S,512GB,0.21
451,1,1,50,616.88,30844,10,97.9,2024,1,3,March,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
233,1,1,50,612.75,30637.5,18,95.8,2023,3,8,August,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
49,1,6,50,625.93,31296.5,11,95.9,2023,1,2,February,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
235,1,1,50,705.85,35292.5,10,98.2,2023,3,8,August,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
390,1,5,50,604.17,30208.5,11,96.8,2024,1,1,January,China,Beijing,Display Panels,Tier 1,96.5,Smartphone,Galaxy S,512GB,0.21
150,1,3,50,699.39,34969.5,10,96.7,2023,2,5,May,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,512GB,0.21
700,1,3,50,713.57,35678.5,13,98.7,2024,4,11,November,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,512GB,0.21
128,1,1,50,610.28,30514,13,99.3,2023,2,5,May,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
327,1,1,50,645.9,32295,10,97.1,2023,4,11,November,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
146,1,4,50,654.19,32709.5,14,99.4,2023,2,5,May,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy S,512GB,0.21
730,1,7,50,642.18,32109,10,96.2,2024,4,12,December,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy S,512GB,0.21
408,1,6,50,704.71,35235.5,8,93.8,2024,1,2,February,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
93,1,4,50,685.27,34263.5,10,97.2,2023,2,4,April,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy S,512GB,0.21
211,1,1,50,621.95,31097.5,16,95.9,2023,3,7,July,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
577,1,1,50,695.99,34799.5,10,97.1,2024,3,7,July,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
550,1,1,50,652.83,32641.5,8,95.8,2024,3,7,July,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy S,512GB,0.21
247,1,6,50,631.64,31582,6,97.1,2023,3,9,September,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy S,512GB,0.21
49,1,3,50,689.59,34479.5,15,98,2023,1,2,February,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy S,512GB,0.21
225,1,5,50,665.95,33297.5,12,93.5,2023,3,8,August,China,Beijing,Display Panels,Tier 1,96.5,Smartphone,Galaxy S,512GB,0.21
10,6,4,50,503.05,25152.5,13,98.7,2023,1,1,January,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy Z,256GB,0.22
494,6,7,50,456.62,22831,10,94.6,2024,2,5,May,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy Z,256GB,0.22
83,6,3,50,525.34,26267,9,98.2,2023,1,3,March,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy Z,256GB,0.22
397,6,7,50,473.82,23691,12,94.8,2024,1,2,February,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy Z,256GB,0.22
218,6,5,50,465.08,23254,7,96.9,2023,3,8,August,China,Beijing,Display Panels,Tier 1,96.5,Smartphone,Galaxy Z,256GB,0.22
565,6,4,50,505.62,25281,15,97.9,2024,3,7,July,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy Z,256GB,0.22
188,6,5,50,550,27500,14,94.8,2023,3,7,July,China,Beijing,Display Panels,Tier 1,96.5,Smartphone,Galaxy Z,256GB,0.22
346,6,7,50,542.31,27115.5,12,96,2023,4,12,December,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy Z,256GB,0.22
446,6,5,50,548.57,27428.5,13,96.5,2024,1,3,March,China,Beijing,Display Panels,Tier 1,96.5,Smartphone,Galaxy Z,256GB,0.22
245,6,7,50,527.43,26371.5,10,93.8,2023,3,9,September,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy Z,256GB,0.22
262,6,3,50,533.51,26675.5,10,99.1,2023,3,9,September,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy Z,256GB,0.22
667,6,2,50,516.73,25836.5,13,97.1,2024,4,10,October,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy Z,256GB,0.22
454,6,2,50,503.83,25191.5,9,95,2024,1,3,March,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy Z,256GB,0.22
482,6,1,50,519.42,25971,10,98.5,2024,2,4,April,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy Z,256GB,0.22
507,6,3,50,484.27,24213.5,14,96.4,2024,2,5,May,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy Z,256GB,0.22
619,6,3,50,479.52,23976,10,96.3,2024,3,9,September,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy Z,256GB,0.22
595,6,2,50,541.01,27050.5,15,96.5,2024,3,8,August,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy Z,256GB,0.22
670,6,4,50,543.91,27195.5,10,98.9,2024,4,10,October,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy Z,256GB,0.22
546,6,5,50,534.36,26718,17,96.3,2024,2,6,June,China,Beijing,Display Panels,Tier 1,96.5,Smartphone,Galaxy Z,256GB,0.22
224,6,4,50,494.97,24748.5,13,96.1,2023,3,8,August,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy Z,256GB,0.22
11,6,6,50,489.4,24470,12,93.9,2023,1,1,January,Vietnam,Thai Nguyen,Final Assembly,Tier 2,96.8,Smartphone,Galaxy Z,256GB,0.22
148,6,7,50,520.68,26034,10,96.1,2023,2,5,May,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy Z,256GB,0.22
134,6,1,50,480.97,24048.5,7,96.8,2023,2,5,May,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy Z,256GB,0.22
644,6,7,50,554.99,27749.5,6,94.8,2024,4,10,October,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy Z,256GB,0.22
125,6,4,50,528.72,26436,15,97,2023,2,5,May,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy Z,256GB,0.22
575,6,3,50,491.43,24571.5,12,98.1,2024,3,7,July,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy Z,256GB,0.22
516,6,4,50,518.35,25917.5,12,98.5,2024,2,5,May,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy Z,256GB,0.22
683,6,7,50,458.8,22940,5,96.3,2024,4,11,November,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy Z,256GB,0.22
237,6,2,50,512.46,25623,14,95,2023,3,8,August,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy Z,256GB,0.22
193,6,1,50,471.15,23557.5,11,99,2023,3,7,July,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy Z,256GB,0.22
458,6,3,50,496.67,24833.5,16,98.1,2024,2,4,April,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy Z,256GB,0.22
575,6,2,50,525.56,26278,11,97.4,2024,3,7,July,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy Z,256GB,0.22
116,6,1,50,542.79,27139.5,16,95.9,2023,2,4,April,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy Z,256GB,0.22
572,6,1,50,511.42,25571,16,99,2024,3,7,July,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy Z,256GB,0.22
455,6,1,50,478.16,23908,7,98.3,2024,1,3,March,South Korea,Seoul,Integrated Components,Tier 1,98.5,Smartphone,Galaxy Z,256GB,0.22
262,6,4,50,522.69,26134.5,14,96.9,2023,3,9,September,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy Z,256GB,0.22
699,6,2,50,499.73,24986.5,14,96.8,2024,4,11,November,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy Z,256GB,0.22
245,6,7,50,507.78,25389,8,93.9,2023,3,9,September,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy Z,256GB,0.22
164,6,2,50,488.45,24422.5,17,97.3,2023,2,6,June,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy Z,256GB,0.22
468,6,3,50,541.61,27080.5,7,97.1,2024,2,4,April,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy Z,256GB,0.22
518,6,7,50,504.43,25221.5,13,95,2024,2,6,June,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy Z,256GB,0.22
164,6,4,50,534.93,26746.5,16,96.5,2023,2,6,June,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy Z,256GB,0.22
731,6,2,50,481.87,24093.5,17,96.1,2024,4,12,December,South Korea,Icheon,DRAM & NAND Flash,Tier 1,97.8,Smartphone,Galaxy Z,256GB,0.22
189,6,4,50,500.78,25039,11,96.2,2023,3,7,July,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy Z,256GB,0.22
454,6,5,50,507.4,25370,7,96.1,2024,1,3,March,China,Beijing,Display Panels,Tier 1,96.5,Smartphone,Galaxy Z,256GB,0.22
373,6,7,50,540.52,27026,5,95.8,2024,1,1,January,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy Z,256GB,0.22
3,6,7,50,503.14,25157,6,95.1,2023,1,1,January,India,Noida,Regional Assembly,Tier 2,95.9,Smartphone,Galaxy Z,256GB,0.22
485,6,4,50,538.22,26911,16,97.5,2024,2,4,April,Japan,Tokyo,Image Sensors,Tier 1,98.9,Smartphone,Galaxy Z,256GB,0.22
116,6,3,50,539.88,26994,7,97.3,2023,2,4,April,Taiwan,Hsinchu,Processors,Tier 1,99.2,Smartphone,Galaxy Z,256GB,0.22
